,matched_merk,matched_handelsbenaming,symptoom,count_sleuteltijd_incident_merk,average_sleuteltijd_incident_merk,suggestie
48193,PEUGEOT,206,Stuurinrichting,315.0,24.14920634920635,26.60326493625773
48198,CHRYSLER,NEON,Afgeslagen tijdens rijden,113.0,27.23008849557522,29.808917822708548
48205,VOLVO,S60,Lekkage,170.0,26.041176470588237,28.74163776660368
48209,VOLVO,S60,Stuurinrichting,75.0,24.066666666666666,26.2557519995385
48225,VOLKSWAGEN,GOLF,Sleutel verloren / gestolen,122.0,23.459016393442624,25.830187320395932
48227,SKODA,SUPERB,Stottert / verliest vermogen,233.0,25.609442060085836,27.81260674375194
48230,VOLKSWAGEN,BEETLE,Stottert / verliest vermogen,52.0,28.307692307692307,30.7743294197406
48252,OPEL,VIVARO,Anders,49.0,19.142857142857142,21.086355920834635
48278,LAND,ROVER RANGE ROVER,Lekkage,55.0,33.07272727272727,35.99845432559444
48309,PEUGEOT,ION,Start niet,66.0,24.227272727272727,26.694101259415365
48314,SEAT,CORDOBA,Lekke band - geen reserve,98.0,19.112244897959183,21.393713766884147
48380,JEEP,GRAND CHEROKEE,Sleutel in voertuig,85.0,15.788235294117648,17.596118940072476
48384,NISSAN,MICRA,Elektronica,143.0,21.34965034965035,23.496973680783103
48420,PEUGEOT,3008,Versnellingsbak,69.0,26.71014492753623,29.254702456440384
48436,PEUGEOT,508,Raammechaniek,197.0,21.365482233502537,23.708941344737298
48439,AUDI,A3,Remmen,251.0,24.756972111553786,27.15040391064321
48474,CHRYSLER,NEON,Controlelampjes / dashboardmeldingen,60.0,25.533333333333335,27.620485313863384
48484,HYUNDAI,I10,Slaat niet aan,90.0,18.58888888888889,20.543860224061945
48487,KIA,RIO,Remmen,203.0,29.482758620689655,32.08419150578402
48589,LEXUS,RX 300,Accu,392.0,19.056122448979593,21.06550403838358
48612,OPEL,MOKKA,Elektronica,47.0,23.127659574468087,25.789457618114877
48613,OPEL,MOKKA,Sleutel in voertuig,61.0,13.0,14.27220281401984
48624,FORD,KA,Versnellingsbak,372.0,20.75,22.724459136422333
48677,CITROEN,C3,Multiriem / V-snaar,31.0,18.387096774193548,20.773205767729312
48687,FORD,TOURNEO COURIER,Afgeslagen tijdens rijden,31.0,19.096774193548388,21.296667885994573
48866,FIAT,PUNTO,Uitlaat,84.0,17.988095238095237,19.752270980450273
49099,SKODA,ROOMSTER,Accu,471.0,17.777070063694268,19.62374668067781
49453,VOLKSWAGEN,SHARAN,Lekke band - geen reserve,312.0,22.435897435897434,24.439291785275376
49459,DAIHATSU,SIRION,Sleutel in voertuig,173.0,11.028901734104046,12.20059859682493
49460,VOLKSWAGEN,LUPO,Ruitenwisser / motor,181.0,16.917127071823206,18.595882448064685
49464,FORD,C-MAX,Bijgeluiden,130.0,22.623076923076923,24.783201708281826
49471,CITROEN,C2,Slaat niet aan,44.0,22.886363636363637,25.396805624267365
49479,ALFA,ROMEO 159,Stuurinrichting,72.0,24.36111111111111,26.483522541934583
49518,MITSUBISHI,COLT,Slaat niet aan,89.0,17.84269662921348,19.4825776165741
49522,FORD,C-MAX,Sloten,163.0,18.006134969325153,19.88972617088339
49548,MITSUBISHI,GRANDIS,Stottert / verliest vermogen,47.0,25.659574468085108,28.412724627481616
49569,BMW,5 SERIES,Slaat niet aan,1188.0,32.0,34.610173860519616
49724,PEUGEOT,207,Slaat niet aan,172.0,26.151162790697676,28.94108992065159
49744,VOLVO,C70,Sleutel in voertuig,58.0,26.17241379310345,28.928718231310494
49746,VOLVO,C70,Sloten,105.0,22.63809523809524,25.369730722119858
49747,VOLVO,C70,Elektronica,82.0,28.71951219512195,31.519440209101745
49749,VOLVO,C70,Carrosserie,153.0,29.712418300653596,32.99639584532894
49751,VOLVO,C70,Start niet,1089.0,20.650137741046834,22.910379607697035
49792,MAZDA,323,Bijgeluiden,65.0,15.846153846153847,17.127817709893236
49822,PEUGEOT,107,Dynamo,26.0,22.653846153846153,24.18116280531243
49853,CITROEN,DS 3,Bijgeluiden,140.0,25.40714285714286,27.703316307221677
49867,HYUNDAI,I10,Verlichting,302.0,23.718543046357617,25.970868690935486
49872,HYUNDAI,I10,Elektronica,61.0,27.34426229508197,30.25787927993537
49874,RENAULT,SCENIC,Accu,220.0,18.172727272727272,20.116353218783203
50319,FORD,GALAXY,Afgeslagen tijdens rijden,229.0,27.419213973799128,29.82631193700269
50324,FORD,GALAXY,Controlelampjes / dashboardmeldingen,92.0,24.108695652173914,26.226452975896038
50332,KIA,C´EED,Afgeslagen tijdens rijden,194.0,25.664948453608247,28.08283569037235
50356,BMW,X5,Versnellingsbak,264.0,25.742424242424242,28.032214699813018
50380,SKODA,OCTAVIA,Stuurinrichting,46.0,25.065217391304348,27.09164335193381
50398,RENAULT,CLIO,Raammechaniek,271.0,27.837638376383765,30.4189955144115
50417,CITROEN,BERLINGO,Bijgeluiden,237.0,23.147679324894515,25.48414975666204
50444,AUDI,A6,Carrosserie,303.0,21.940594059405942,24.549386465201508
50536,BMW,3 SERIES,Verlichting,37233.0,22.000483442107807,24.342731831892976
50647,VOLVO,C70,Lekke band,356.0,19.15449438202247,20.89080608993916
50667,MINI,MINI COOPER,Elektronica,41.0,23.829268292682926,26.242334857016044
50685,DACIA,LOGAN,Koelprobleem,80.0,28.0625,30.169857421187235
50694,OPEL,VECTRA,Lekke band - geen reserve,217.0,19.142857142857142,21.11639487760563
50696,OPEL,VECTRA,Controlelampjes / dashboardmeldingen,288.0,22.760416666666668,24.957271043468772
50701,CITROEN,C4,Carrosserie onderzijde,33.0,26.636363636363637,29.340739824726086
50710,DACIA,SANDERO,Versnellingsbak,39.0,25.102564102564102,27.63129776333692
50714,OPEL,MERIVA,Dynamo,30.0,22.633333333333333,25.255038161664803
50720,CITROEN,C5,Koelprobleem,544.0,27.990808823529413,30.54160455608649
50722,CITROEN,C5,Sloten,113.0,20.716814159292035,23.329730404660364
50723,CITROEN,C5,Lekkage,285.0,26.912280701754387,29.22833243398964
50735,MAZDA,6,Versnellingsbak,32.0,26.71875,29.817113495590284
50744,MERCEDES,GLE,Vloeistoffen,79.0,22.772151898734176,25.200583178596272
50783,MAZDA,MAZDA 5,Stottert / verliest vermogen,198.0,25.303030303030305,27.629517501735823
50791,FIAT,IDEA,Koppeling,385.0,21.646753246753246,23.66943650543095
50824,OPEL,CORSA,Geen brandstof,242.0,13.008264462809917,14.411867751236842
50833,FORD,EXPLORER,Start niet,45.0,24.622222222222224,27.59934331482158
50868,FORD,FIESTA,Vering / Wielophanging,118.0,25.050847457627118,27.20320282734395
50872,LANCIA,Y,Remmen,76.0,25.513157894736842,28.076767859733778
50885,VOLKSWAGEN,JETTA,Bijgeluiden,102.0,24.0,26.49377442666515
50900,VOLKSWAGEN,LUPO,Stuurinrichting,42.0,22.452380952380953,24.69302059941806
50901,VOLKSWAGEN,LUPO,Lekke band - geen reserve,235.0,19.91063829787234,21.87153299663613
50917,PEUGEOT,307,Raammechaniek,248.0,24.548387096774192,26.90803173436778
50931,ALFA,ROMEO 159,Bijgeluiden,89.0,23.48314606741573,25.287985068608002
50933,ALFA,ROMEO 159,Stottert / verliest vermogen,178.0,31.03932584269663,33.56854638114106
50942,BMW,1 SERIES,Vering / Wielophanging,193.0,29.61139896373057,32.06251131299256
50970,HONDA,ACCORD,Controlelampjes / dashboardmeldingen,42.0,26.19047619047619,28.485331062797624
50971,HONDA,ACCORD,Stottert / verliest vermogen,65.0,28.046153846153846,30.48559020720436
50972,HONDA,ACCORD,Lekke band,128.0,19.171875,21.084781684411897
50981,SUZUKI,ALTO,Versnellingsbak,235.0,21.14468085106383,23.327328344781737
50984,AUDI,Q7,Bijgeluiden,32.0,28.4375,31.10067290451725
50993,NISSAN,QASHQAI,Remmen,78.0,26.474358974358974,29.236598786761
50996,FIAT,PANDA OLD,Remmen,38.0,20.657894736842106,23.119999056599003
51000,NISSAN,NOTE,Lekkage,61.0,25.19672131147541,27.62063648204107
51014,KIA,SOUL,Afgeslagen tijdens rijden,73.0,23.397260273972602,25.99770972142724
51017,LAND,ROVER DISCOVERY,Start niet,512.0,25.576171875,28.29216356847421
51042,AUDI,TT,Bijgeluiden,103.0,21.271844660194176,23.559200651298312
51046,VOLKSWAGEN,BORA,Sloten,70.0,22.814285714285713,25.27231950661315
51064,VOLVO,S80,Remmen,91.0,29.703296703296704,31.90675926316634
51089,PEUGEOT,1007,Stottert / verliest vermogen,76.0,25.61842105263158,27.92367163839398
51090,PEUGEOT,1007,Lekke band,196.0,21.357142857142858,23.113504918993343
51109,DAIHATSU,SIRION,Sloten,57.0,14.350877192982455,15.872548649820754
51110,HYUNDAI,KONA,Lekke band - geen reserve,170.0,20.58823529411765,22.381980954629455
51114,VOLKSWAGEN,BEETLE,Lekke band,74.0,16.91891891891892,18.452801333256616
51128,MITSUBISHI,SPACE STAR,Remmen,166.0,23.837349397590362,26.1180971348388
51153,VOLVO,850,Start niet,426.0,23.1924882629108,25.57246594899252
51155,VOLVO,850,Anders,49.0,25.244897959183675,28.34578451773102
51161,HONDA,CIVIC,Controlelampjes / dashboardmeldingen,383.0,25.073107049608357,27.771120640482433
51175,PEUGEOT,1007,Bijgeluiden,104.0,27.423076923076923,29.686550398349745
51177,PEUGEOT,RCZ,Anders,26.0,25.807692307692307,28.090067083092837
51195,LANCIA,MUSA,Versnellingsbak,59.0,30.050847457627118,32.94104810630131
51213,MG,ROVER ROVER 75,Koppeling,36.0,28.055555555555557,30.803216898796908
51255,ALFA,ROMEO 147,Anders,189.0,22.35978835978836,24.566541201719193
51259,ALFA,ROMEO 147,Accu,940.0,20.6968085106383,23.00828800876506
51264,DACIA,SANDERO,Verlichting,220.0,19.886363636363637,21.90464037717265
51265,OPEL,KARL,Verlichting,61.0,15.0,16.74068951855292
51423,OPEL,INSIGNIA,Afgeslagen tijdens rijden,223.0,27.08520179372197,29.704517669806418
51438,ALFA,ROMEO GT,Anders,57.0,27.157894736842106,29.60330051063431
51439,ALFA,ROMEO GT,Carrosserie,86.0,24.186046511627907,26.740507484481693
51440,ALFA,ROMEO GT,Lekke band,130.0,19.884615384615383,21.91155327005076
51441,ALFA,ROMEO GT,Start niet,263.0,21.475285171102662,23.777197552673368
51442,OPEL,MERIVA,Vloeistoffen,41.0,28.853658536585368,31.122222200572114
51445,VOLKSWAGEN,CC,Verlichting,36.0,25.805555555555557,28.483997933399174
51446,MAZDA,6,Carrosserie,85.0,22.176470588235293,24.47734501098063
51451,VOLVO,V40,Versnellingsbak,407.0,21.766584766584767,23.754648640767133
51457,RENAULT,TWINGO,Remmen,516.0,26.42829457364341,28.686564297587527
51458,RENAULT,TWINGO,Sloten,399.0,21.04260651629073,23.59520210287747
51470,AUDI,80,Lekke band,52.0,21.423076923076923,23.16714573424796
51474,CHRYSLER,200,Stottert / verliest vermogen,35.0,26.02857142857143,28.637954143172816
51662,SUZUKI,BALENO,Lekke band,98.0,18.03061224489796,19.678777215351335
51674,ALFA,ROMEO 147,Koelprobleem,120.0,28.3,31.258021425937027
51700,PEUGEOT,207,Koppeling,336.0,19.860119047619047,21.681013182495217
51703,AUDI,TT,Koelprobleem,113.0,30.141592920353983,33.26127271526179
51723,PEUGEOT,EXPERT,Stottert / verliest vermogen,30.0,27.166666666666668,29.35143959734406
51727,ALFA,ROMEO 159,Carrosserie,63.0,20.857142857142858,22.923144806633598
51729,ALFA,ROMEO 159,Elektronica,44.0,25.15909090909091,27.407798254469263
51730,ALFA,ROMEO 159,Koelprobleem,168.0,33.55952380952381,36.528042873298396
51739,RENAULT,ESPACE,Stuurinrichting,129.0,26.54263565891473,29.128709161889983
51772,HYUNDAI,ATOS,Lekke band - geen reserve,323.0,16.71826625386997,18.38992037029262
51775,AUDI,A6,Sleutel in voertuig,198.0,26.32323232323232,29.119349596226748
51794,MITSUBISHI,COLT,Afgeslagen tijdens rijden,240.0,26.5375,29.0924913462258
51797,SEAT,TOLEDO,Lekke band - geen reserve,112.0,18.848214285714285,20.709579284132356
51809,SEAT,IBIZA,Sloten,749.0,19.476635514018692,21.795169569715235
51819,CITROEN,C3,Lekkage,561.0,26.02495543672014,28.478626934641103
51825,FIAT,IDEA,Verlichting,150.0,25.046666666666667,27.709006745992856
51841,TOYOTA,AVENSIS,Sloten,84.0,17.11904761904762,18.90276991591953
51851,PEUGEOT,207,Elektronica,325.0,26.698461538461537,29.424473700520302
51856,HYUNDAI,ATOS,Afgeslagen tijdens rijden,407.0,23.992628992628994,26.485316328384318
51877,PEUGEOT,307,Carrosserie onderzijde,87.0,20.04597701149425,22.131338120340942
51890,SKODA,CITIGO,Accu,488.0,18.561475409836067,20.67548874229446
51910,OPEL,AMPERA,Stottert / verliest vermogen,122.0,27.188524590163933,29.78691083208154
52097,JEEP,WRANGLER,Remmen,26.0,31.576923076923077,34.22379132798159
52142,LANCIA,MUSA,Lekke band,82.0,17.658536585365855,19.38564391526672
52144,MAZDA,MAZDA 5,Anders,126.0,22.753968253968253,24.884828911744155
52145,MAZDA,MAZDA 5,Verkeerde brandstof,54.0,49.833333333333336,52.47335102195332
52154,TOYOTA,PRIUS,Elektronica,298.0,20.93288590604027,23.156223857255103
52165,FIAT,PANDA,Raammechaniek,310.0,18.07741935483871,19.954377399163782
52170,VOLKSWAGEN,UP!,Remmen,616.0,16.375,18.277338499923893
52172,HONDA,LOGO,Lekke band,58.0,16.603448275862068,17.80966233619574
52367,RENAULT,TWINGO,Stuurinrichting,117.0,23.487179487179485,25.68225173543609
52393,AUDI,A5,Carrosserie,104.0,22.932692307692307,25.132001332099616
52487,FIAT,PUNTO,Sloten,268.0,18.90671641791045,21.308693621556536
52522,SKODA,KODIAQ,Lekke band - geen reserve,155.0,19.664516129032258,21.3879932167504
52547,KIA,CARENS,Sleutel in voertuig,90.0,11.61111111111111,12.631610272955864
52556,HYUNDAI,TUCSON,Anders,191.0,22.397905759162303,24.71694546644569
52559,CITROEN,JUMPER,Accu,82.0,17.926829268292682,20.053744155557656
52562,TOYOTA,STARLET,Koelprobleem,114.0,27.13157894736842,29.564744139148267
52585,CHEVROLET,KALOS,Koelprobleem,150.0,27.293333333333333,29.60065986087511
52644,MINI,MINI,Sloten,102.0,21.205882352941178,23.701651486931848
52650,VOLVO,XC60,Elektronica,169.0,26.076923076923077,28.46152771621117
52740,PEUGEOT,307,Sleutel in voertuig,173.0,19.658959537572255,22.257208913310464
52753,LANCIA,Y,Stuurinrichting,38.0,19.263157894736842,21.110404124784125
52754,LANCIA,Y,Afgeslagen tijdens rijden,136.0,25.926470588235293,28.48274602676829
52863,JAGUAR,XE,Lekke band - geen reserve,141.0,22.22695035460993,24.661283052474083
52872,PEUGEOT,1007,Lekke band - geen reserve,73.0,24.424657534246574,26.792662734861004
52874,BMW,3 SERIES,Koppeling,18276.0,22.83683519369665,24.979650854922074
53384,VOLKSWAGEN,TOURAN,Carrosserie,297.0,22.96969696969697,25.269033216192287
53401,HONDA,INSIGHT,Lekke band,250.0,22.264,24.548506010244527
53432,LAND,ROVER FREELANDER,Stottert / verliest vermogen,212.0,30.632075471698112,33.23231178291754
53478,BMW,Z1,Accu,789.0,19.600760456273765,21.628495774298976
53488,AUDI,A1,Bijgeluiden,125.0,22.32,24.415121060479446
53497,MG,ROVER ROVER 45,Start niet,167.0,19.233532934131738,21.272088374199708
53503,VOLKSWAGEN,TOURAN,Geen brandstof,28.0,14.571428571428571,16.042498800563678
53509,SUZUKI,GRAND VITARA,Verlichting,60.0,20.583333333333332,23.236643146774213
53541,HONDA,JAZZ,Afgeslagen tijdens rijden,156.0,22.192307692307693,24.650874272205737
53559,PEUGEOT,2008,Accu,211.0,20.165876777251185,22.325569074600082
53648,BMW,5 SERIES,Stottert / verliest vermogen,18329.0,27.6418244312292,30.30939106518211
53702,HONDA,ACCORD,Anders,46.0,25.543478260869566,28.340745949479135
53704,HONDA,ACCORD,Koppeling,28.0,23.714285714285715,26.220231025892076
53705,HONDA,ACCORD,Sleutel in voertuig,44.0,17.136363636363637,19.071303037548574
53706,HONDA,ACCORD,Afgeslagen tijdens rijden,75.0,24.733333333333334,27.135148525269678
53712,FORD,FIESTA,Ruitenwisser / motor,67.0,18.82089552238806,21.015505454565023
53726,AUDI,TT,Carrosserie,123.0,23.934959349593495,26.768002509621482
53830,VOLKSWAGEN,SCIROCCO,Bijgeluiden,45.0,22.88888888888889,25.241595260862933
53839,HONDA,ACCORD,Start niet,276.0,18.60144927536232,20.52072810484397
53840,VOLKSWAGEN,CADDY,Koppeling,68.0,21.279411764705884,23.275258390399443
53843,CITROEN,C1,Bijgeluiden,708.0,19.85734463276836,21.77643038415761
53855,HYUNDAI,ATOS,Koppeling,167.0,22.161676646706585,24.308233544317613
53894,PEUGEOT,107,Slaat niet aan,210.0,20.066666666666666,22.45603606556712
53903,PEUGEOT,PARTNER,Lekkage,164.0,25.201219512195124,27.388169224942786
53913,OPEL,VECTRA,Remmen,107.0,27.925233644859812,30.305759078488204
53914,PEUGEOT,EXPERT,Start niet,67.0,21.238805970149254,23.536941017249028
53918,SUZUKI,WAGON R+,Verlichting,234.0,21.935897435897434,24.440177776256704
53929,RENAULT,SCENIC,Start niet,376.0,20.425531914893618,22.8697485365573
53933,OPEL,KARL,Versnellingsbak,69.0,18.463768115942027,20.580181865926967
53941,CITROEN,DS 3,Anders,248.0,25.18951612903226,27.29138255110793
53952,DODGE,JOURNEY,Start niet,166.0,17.246987951807228,19.15649312904708
53975,PEUGEOT,406,Start niet,426.0,21.868544600938968,24.292323549410177
53992,PEUGEOT,208,Vloeistoffen,34.0,24.205882352941178,26.190635398638907
53995,HONDA,JAZZ,Sleutel in voertuig,91.0,12.395604395604396,13.857602877286084
54015,AUDI,A4,Ruitenwisser / motor,63.0,23.38095238095238,25.729044556817595
54018,RENAULT,TRAFIC,Afgeslagen tijdens rijden,38.0,26.07894736842105,28.9537783672265
54019,RENAULT,TRAFIC,Lekke band,87.0,20.839080459770116,22.62505394307814
54042,DAIHATSU,CUORE,Koppeling,114.0,23.605263157894736,26.025637276835944
54058,NISSAN,QASHQAI,Controlelampjes / dashboardmeldingen,299.0,22.160535117056856,24.314181643918452
54061,NISSAN,QASHQAI,Afgeslagen tijdens rijden,310.0,24.129032258064516,26.46972606094861
54062,RENAULT,KOLEOS,Start niet,79.0,21.59493670886076,23.735414592329835
54093,PEUGEOT,308,Vloeistoffen,39.0,25.23076923076923,28.201905683687936
54124,DAIHATSU,SIRION,Remmen,26.0,21.5,23.525499938286842
54125,DAIHATSU,SIRION,Koelprobleem,69.0,24.304347826086957,26.821476488028427
54137,VOLKSWAGEN,CC,Bijgeluiden,67.0,26.17910447761194,28.79039012924214
54144,FIAT,500,Ruitenwisser / motor,58.0,23.0,26.021763166030546
54151,SMART,FORFOUR,Afgeslagen tijdens rijden,283.0,22.73498233215548,25.073406577835783
54167,KIA,SOUL,Stottert / verliest vermogen,38.0,26.473684210526315,29.03563636894378
54213,BMW,Z3,Anders,27.0,24.666666666666668,26.93581594812403
54215,BMW,Z3,Stottert / verliest vermogen,28.0,23.642857142857142,27.211987355694784
54239,SAAB,9-5,Ruitenwisser / motor,26.0,22.53846153846154,25.01495409540884
54253,HYUNDAI,SANTA FE,Lekke band,195.0,19.902564102564103,21.394079360172828
54321,MINI,MINI,Verlichting,95.0,17.926315789473684,19.921485207803553
54343,AUDI,A2,Start niet,591.0,23.57021996615905,26.040526269511748
54347,CITROEN,DS 3,Afgeslagen tijdens rijden,342.0,26.514619883040936,29.226293412287674
54449,HONDA,CIVIC,Afgeslagen tijdens rijden,734.0,23.75340599455041,26.26074535661376
54914,VOLVO,S40 / V40,Anders,170.0,23.46470588235294,25.749038272614037
54917,NISSAN,ALMERA,Elektronica,51.0,19.88235294117647,21.98377682819717
54926,CHEVROLET,KALOS,Koppeling,55.0,21.072727272727274,23.57370283995675
54939,VOLVO,C30,Lekkage,72.0,25.916666666666668,28.41167224118978
54940,VOLVO,C30,Remmen,72.0,22.319444444444443,24.7663660157369
54950,PEUGEOT,PARTNER,Elektronica,56.0,26.392857142857142,29.014863784948048
54967,TOYOTA,COROLLA,Stuurinrichting,60.0,23.916666666666668,26.40854542490566
54972,VOLVO,XC70,Stottert / verliest vermogen,441.0,28.408163265306122,30.999090152267755
54979,KIA,SPORTAGE,Versnellingsbak,153.0,23.026143790849673,25.198007299238544
55013,FORD,FUSION,Remmen,110.0,21.87272727272727,24.02093947819793
55015,MAZDA,323,Lekke band,347.0,17.054755043227665,18.575720370460527
55016,MAZDA,323,Lekke band - geen reserve,75.0,18.986666666666668,21.044174999709462
55017,MAZDA,323,Carrosserie,50.0,22.26,24.40131587428604
55044,SUZUKI,CELERIO,Accu,388.0,13.11340206185567,14.609773842648595
55240,ALFA,ROMEO 4C,Verkeerde brandstof,176.0,50.97727272727273,53.65964156794371
55269,HYUNDAI,ACCENT,Sloten,31.0,16.258064516129032,18.342639200064156
55285,VOLKSWAGEN,UP!,Sloten,198.0,18.31313131313131,20.341944301360893
55289,HONDA,ACCORD,Accu,534.0,16.827715355805243,18.880797681753943
55294,OPEL,VECTRA,Bijgeluiden,213.0,22.44600938967136,24.705955075829504
55897,VOLVO,XC90,Versnellingsbak,233.0,32.02575107296137,34.975280932930545
55907,SEAT,AROSA,Elektronica,43.0,18.72093023255814,20.38911752336493
55925,CITROEN,XANTIA,Accu,336.0,17.88095238095238,19.764698931340217
55985,FIAT,BRAVO,Bijgeluiden,68.0,25.25,27.945067011046266
56005,MAZDA,323,Sleutel in voertuig,50.0,10.76,11.867075573992404
56011,FIAT,IDEA,Ruitenwisser / motor,80.0,21.8875,24.068269573692806
56212,OPEL,ZAFIRA,Verlichting,610.0,23.432786885245903,25.790290451283056
56218,HYUNDAI,ATOS,Sloten,429.0,18.079254079254078,20.280588832927897
56221,TOYOTA,VERSO,Anders,60.0,25.0,27.116460909079358
56227,SUBARU,FORESTER,Carrosserie,119.0,25.445378151260503,28.02701372952043
56239,AUDI,A6,Koppeling,42.0,24.642857142857142,27.247435495914033
56242,MITSUBISHI,OUTLANDER,Koelprobleem,155.0,26.29032258064516,28.84455709426476
56251,FIAT,TIPO,Accu,56.0,15.892857142857142,17.9337149647915
56271,BMW,5 SERIES,Bijgeluiden,11291.0,23.866088034717915,26.14349661507636
56391,HYUNDAI,I20,Versnellingsbak,65.0,21.753846153846155,24.08292988132685
56393,HYUNDAI,I20,Koppeling,107.0,20.14018691588785,22.220837183698933
56417,SEAT,TOLEDO,Anders,89.0,23.15730337078652,25.373053934771047
56418,SEAT,TOLEDO,Lekkage,58.0,27.413793103448278,30.231972034316293
57314,SEAT,CORDOBA,Slaat niet aan,30.0,22.733333333333334,25.195544282586198
57317,SEAT,CORDOBA,Raammechaniek,49.0,19.53061224489796,21.269712777720976
57326,CITROEN,BERLINGO,Verkeerde brandstof,56.0,46.75,49.890602866272076
57366,HYUNDAI,IX20,Anders,67.0,26.28358208955224,29.046338367687262
57373,AUDI,80,Bijgeluiden,27.0,24.185185185185187,26.715438035629088
